cycle,start,busy,done,error,saturation,state,in_valid,in_ready,in_accept,in_index,gate_data,up_data,in_last,lut_index,sigmoid_q0_16,silu_gate_q12_12,out_index,out_valid,out_ready,out_accept,hidden_data,out_last,input_count,output_count,accepted_before
3112,0,1,0,0,0,1,1,1,1,0x776,340,-4366,0,517,34047,176,0x775,1,1,1,200,0,1910,1909,1909
3113,0,1,0,0,0,1,1,1,1,0x777,-3371,222,0,459,19926,-1025,0x776,1,1,1,-188,0,1911,1910,1910
3114,0,1,0,0,0,1,1,1,1,0x778,-1654,298,0,486,26202,-662,0x777,1,1,1,-56,0,1912,1911,1911
3115,0,1,0,0,0,1,1,1,1,0x779,-3942,-586,0,450,18031,-1085,0x778,1,1,1,-49,0,1913,1912,1912
3116,0,1,0,0,0,1,1,0,0,0x77a,-1459,84,0,489,26943,-600,0x779,1,0,0,155,0,1914,1913,1913
3117,0,1,0,0,0,1,1,1,1,0x77a,-1459,84,0,489,26943,-600,0x779,1,1,1,155,0,1914,1913,1913
3118,0,1,0,0,0,1,1,0,0,0x77b,-2498,-616,0,473,23082,-880,0x77a,1,0,0,-13,0,1915,1914,1914
3119,0,1,0,0,0,1,1,1,1,0x77b,-2498,-616,0,473,23082,-880,0x77a,1,1,1,-13,0,1915,1914,1914
3120,0,1,0,0,0,1,0,1,0,0x77b,-2498,-616,0,473,23082,-880,0x77b,1,1,1,132,0,1916,1915,1915
3121,0,1,0,0,0,1,1,1,1,0x77c,-1629,1186,0,487,26448,-658,0x77b,0,1,0,132,0,1916,1916,1916
3122,0,1,0,0,0,1,0,1,0,0x77c,-1629,1186,0,487,26448,-658,0x77c,1,1,1,-191,0,1917,1916,1916
3123,0,1,0,0,0,1,1,1,1,0x77d,-2052,-879,0,480,24743,-775,0x77c,0,1,0,-191,0,1917,1917,1917
3124,0,1,0,0,0,1,1,1,1,0x77e,-7194,1183,0,400,9702,-1066,0x77d,1,1,1,166,0,1918,1917,1917
3125,0,1,0,0,0,1,1,0,0,0x77f,-980,805,0,497,28945,-433,0x77e,1,0,0,-308,0,1919,1918,1918
3126,0,1,0,0,0,1,1,1,1,0x77f,-980,805,0,497,28945,-433,0x77e,1,1,1,-308,0,1919,1918,1918
3127,0,1,0,0,0,1,0,1,0,0x77f,-980,805,0,497,28945,-433,0x77f,1,1,1,-86,0,1920,1919,1919
3128,0,1,0,0,0,1,1,1,1,0x780,-870,-85,0,498,29198,-388,0x77f,0,1,0,-86,0,1920,1920,1920
3129,0,1,0,0,0,1,1,1,1,0x781,1465,-1052,0,535,38593,862,0x780,1,1,1,8,0,1921,1920,1920
3130,0,1,0,0,0,1,1,1,1,0x782,-2343,1050,0,475,23551,-842,0x781,1,1,1,-222,0,1922,1921,1921
3131,0,1,0,0,0,1,1,1,1,0x783,-1639,1014,0,486,26202,-656,0x782,1,1,1,-216,0,1923,1922,1922
3132,0,1,0,0,0,1,0,0,0,0x783,-1639,1014,0,486,26202,-656,0x783,1,0,0,-163,0,1924,1923,1923
3133,0,1,0,0,0,1,1,1,1,0x784,-755,-1751,0,500,29705,-343,0x783,1,1,1,-163,0,1924,1923,1923
3134,0,1,0,0,0,1,1,1,1,0x785,-1632,-1087,0,487,26448,-659,0x784,1,1,1,146,0,1925,1924,1924
3135,0,1,0,0,0,1,1,1,1,0x786,-5148,-71,0,432,14595,-1147,0x785,1,1,1,174,0,1926,1925,1925
3136,0,1,0,0,0,1,1,1,1,0x787,-1792,-798,0,484,25712,-704,0x786,1,1,1,19,0,1927,1926,1926
3137,0,1,0,0,0,1,0,1,0,0x787,-1792,-798,0,484,25712,-704,0x787,1,1,1,137,0,1928,1927,1927
3138,0,1,0,0,0,1,1,1,1,0x788,-418,1187,0,505,30978,-198,0x787,0,1,0,137,0,1928,1928,1928
3139,0,1,0,0,0,1,1,0,0,0x789,-2383,-207,0,475,23551,-857,0x788,1,0,0,-58,0,1929,1928,1928
3140,0,1,0,0,0,1,1,1,1,0x789,-2383,-207,0,475,23551,-857,0x788,1,1,1,-58,0,1929,1928,1928
3141,0,1,0,0,0,1,1,1,1,0x78a,-2126,2279,0,479,24502,-795,0x789,1,1,1,43,0,1930,1929,1929
3142,0,1,0,0,0,1,0,1,0,0x78a,-2126,2279,0,479,24502,-795,0x78a,1,1,1,-443,0,1931,1930,1930
3143,0,1,0,0,0,1,1,1,1,0x78b,-2651,964,0,471,22617,-915,0x78a,0,1,0,-443,0,1931,1931,1931
3144,0,1,0,0,0,1,1,1,1,0x78c,-505,-3312,0,504,30723,-237,0x78b,1,1,1,-216,0,1932,1931,1931
3145,0,1,0,0,0,1,1,1,1,0x78d,-3961,778,0,450,18031,-1090,0x78c,1,1,1,191,0,1933,1932,1932
3146,0,1,0,0,0,1,1,0,0,0x78e,-973,-560,0,497,28945,-430,0x78d,1,0,0,-208,0,1934,1933,1933
3147,0,1,0,0,0,1,1,1,1,0x78e,-973,-560,0,497,28945,-430,0x78d,1,1,1,-208,0,1934,1933,1933
3148,0,1,0,0,0,1,1,1,1,0x78f,-2764,-1529,0,469,22156,-935,0x78e,1,1,1,58,0,1935,1934,1934
3149,0,1,0,0,0,1,1,1,1,0x790,-2761,-30,0,469,22156,-934,0x78f,1,1,1,349,0,1936,1935,1935
3150,0,1,0,0,0,1,1,1,1,0x791,-2050,-145,0,480,24743,-774,0x790,1,1,1,6,0,1937,1936,1936
3151,0,1,0,0,0,1,1,1,1,0x792,-2642,1261,0,471,22617,-912,0x791,1,1,1,27,0,1938,1937,1937
3152,0,1,0,0,0,1,0,1,0,0x792,-2642,1261,0,471,22617,-912,0x792,1,1,1,-281,0,1939,1938,1938
3153,0,1,0,0,0,1,1,1,1,0x793,-3536,-644,0,457,19495,-1052,0x792,0,0,0,-281,0,1939,1939,1939
3154,0,1,0,0,0,1,0,1,0,0x793,-3536,-644,0,457,19495,-1052,0x793,1,1,1,165,0,1940,1939,1939
3155,0,1,0,0,0,1,1,1,1,0x794,-3843,-857,0,452,18442,-1082,0x793,0,1,0,165,0,1940,1940,1940
3156,0,1,0,0,0,1,1,1,1,0x795,-2813,111,0,468,21928,-942,0x794,1,1,1,226,0,1941,1940,1940
3157,0,1,0,0,0,1,0,1,0,0x795,-2813,111,0,468,21928,-942,0x795,1,1,1,-26,0,1942,1941,1941
3158,0,1,0,0,0,1,1,1,1,0x796,-5776,608,0,422,12899,-1137,0x795,0,1,0,-26,0,1942,1942,1942
3159,0,1,0,0,0,1,1,1,1,0x797,-2314,-246,0,476,23788,-840,0x796,1,1,1,-169,0,1943,1942,1942
3160,0,1,0,0,0,1,1,0,0,0x798,-751,-746,0,500,29705,-341,0x797,1,0,0,50,0,1944,1943,1943
3161,0,1,0,0,0,1,1,1,1,0x798,-751,-746,0,500,29705,-341,0x797,1,1,1,50,0,1944,1943,1943
3162,0,1,0,0,0,1,0,0,0,0x798,-751,-746,0,500,29705,-341,0x798,1,0,0,62,0,1945,1944,1944
3163,0,1,0,0,0,1,1,1,1,0x799,-4056,-307,0,449,17827,-1104,0x798,1,1,1,62,0,1945,1944,1944
3164,0,1,0,0,0,1,1,1,1,0x79a,-1402,974,0,490,27191,-582,0x799,1,1,1,82,0,1946,1945,1945
3165,0,1,0,0,0,1,1,1,1,0x79b,-2390,2134,0,475,23551,-859,0x79a,1,1,1,-139,0,1947,1946,1946
3166,0,1,0,0,0,1,1,1,1,0x79c,-1743,253,0,485,25957,-691,0x79b,1,1,1,-448,0,1948,1947,1947
3167,0,1,0,0,0,1,0,0,0,0x79c,-1743,253,0,485,25957,-691,0x79c,1,0,0,-43,0,1949,1948,1948
3168,0,1,0,0,0,1,1,1,1,0x79d,-3335,-2415,0,460,20143,-1026,0x79c,1,1,1,-43,0,1949,1948,1948
3169,0,1,0,0,0,1,1,1,1,0x79e,1566,-168,0,536,38841,928,0x79d,1,1,1,604,0,1950,1949,1949
3170,0,1,0,0,0,1,1,1,1,0x79f,-1985,22,0,481,24984,-757,0x79e,1,1,1,-39,0,1951,1950,1950
3171,0,1,0,0,0,1,0,1,0,0x79f,-1985,22,0,481,24984,-757,0x79f,1,1,1,-5,0,1952,1951,1951
3172,0,1,0,0,0,1,0,1,0,0x79f,-1985,22,0,481,24984,-757,0x79f,0,1,0,-5,0,1952,1952,1952
3173,0,1,0,0,0,1,1,1,1,0x7a0,-2255,-2339,0,477,24025,-827,0x79f,0,1,0,-5,0,1952,1952,1952
3174,0,1,0,0,0,1,1,0,0,0x7a1,-1471,159,0,489,26943,-605,0x7a0,1,0,0,472,0,1953,1952,1952
3175,0,1,0,0,0,1,1,1,1,0x7a1,-1471,159,0,489,26943,-605,0x7a0,1,1,1,472,0,1953,1952,1952
3176,0,1,0,0,0,1,1,1,1,0x7a2,-5430,1535,0,427,13728,-1138,0x7a1,1,1,1,-24,0,1954,1953,1953
3177,0,1,0,0,0,1,0,1,0,0x7a2,-5430,1535,0,427,13728,-1138,0x7a2,1,1,1,-427,0,1955,1954,1954
3178,0,1,0,0,0,1,1,1,1,0x7a3,-3862,-593,0,452,18442,-1087,0x7a2,0,1,0,-427,0,1955,1955,1955
3179,0,1,0,0,0,1,1,1,1,0x7a4,820,442,0,525,36085,451,0x7a3,1,1,1,157,0,1956,1955,1955
3180,0,1,0,0,0,1,1,1,1,0x7a5,-7769,1726,0,391,8597,-1020,0x7a4,1,1,1,48,0,1957,1956,1956
3181,0,1,0,0,0,1,1,0,0,0x7a6,-2603,107,0,471,22617,-899,0x7a5,1,0,0,-430,0,1958,1957,1957
3182,0,1,0,0,0,1,1,1,1,0x7a6,-2603,107,0,471,22617,-899,0x7a5,1,1,1,-430,0,1958,1957,1957
3183,0,1,0,0,0,1,1,1,1,0x7a7,-3406,-1455,0,459,19926,-1036,0x7a6,1,1,1,-24,0,1959,1958,1958
3184,0,1,0,0,0,1,1,1,1,0x7a8,-1535,-382,0,488,26695,-626,0x7a7,1,1,1,368,0,1960,1959,1959
3185,0,1,0,0,0,1,1,0,0,0x7a9,-482,85,0,504,30723,-226,0x7a8,1,0,0,58,0,1961,1960,1960
3186,0,1,0,0,0,1,1,1,1,0x7a9,-482,85,0,504,30723,-226,0x7a8,1,1,1,58,0,1961,1960,1960
3187,0,1,0,0,0,1,0,1,0,0x7a9,-482,85,0,504,30723,-226,0x7a9,1,1,1,-5,0,1962,1961,1961
3188,0,1,0,0,0,1,0,1,0,0x7a9,-482,85,0,504,30723,-226,0x7a9,0,0,0,-5,0,1962,1962,1962
3189,0,1,0,0,0,1,1,1,1,0x7aa,-911,988,0,498,29198,-406,0x7a9,0,1,0,-5,0,1962,1962,1962
3190,0,1,0,0,0,1,1,1,1,0x7ab,-1934,176,0,482,25226,-745,0x7aa,1,1,1,-98,0,1963,1962,1962
3191,0,1,0,0,0,1,1,1,1,0x7ac,-2112,1215,0,479,24502,-790,0x7ab,1,1,1,-33,0,1964,1963,1963
3192,0,1,0,0,0,1,0,1,0,0x7ac,-2112,1215,0,479,24502,-790,0x7ac,1,1,1,-235,0,1965,1964,1964
3193,0,1,0,0,0,1,1,1,1,0x7ad,-672,691,0,502,30213,-310,0x7ac,0,1,0,-235,0,1965,1965,1965
3194,0,1,0,0,0,1,1,1,1,0x7ae,-998,5,0,496,28693,-437,0x7ad,1,1,1,-53,0,1966,1965,1965
3195,0,1,0,0,0,1,1,0,0,0x7af,-8497,-1958,0,379,7290,-946,0x7ae,1,0,0,-1,0,1967,1966,1966
3196,0,1,0,0,0,1,1,1,1,0x7af,-8497,-1958,0,379,7290,-946,0x7ae,1,1,1,-1,0,1967,1966,1966
3197,0,1,0,0,0,1,0,1,0,0x7af,-8497,-1958,0,379,7290,-946,0x7af,1,1,1,452,0,1968,1967,1967
3198,0,1,0,0,0,1,1,1,1,0x7b0,-1563,-226,0,488,26695,-637,0x7af,0,1,0,452,0,1968,1968,1968
3199,0,1,0,0,0,1,1,1,1,0x7b1,-1694,171,0,486,26202,-678,0x7b0,1,1,1,35,0,1969,1968,1968
3200,0,1,0,0,0,1,1,1,1,0x7b2,349,551,0,517,34047,181,0x7b1,1,1,1,-29,0,1970,1969,1969
3201,0,1,0,0,0,1,1,1,1,0x7b3,-2155,-460,0,478,24263,-798,0x7b2,1,1,1,24,0,1971,1970,1970
3202,0,1,0,0,0,1,0,0,0,0x7b3,-2155,-460,0,478,24263,-798,0x7b3,1,0,0,89,0,1972,1971,1971
3203,0,1,0,0,0,1,1,1,1,0x7b4,-4314,444,0,445,17028,-1121,0x7b3,1,1,1,89,0,1972,1971,1971
3204,0,1,0,0,0,1,1,1,1,0x7b5,-1217,-146,0,493,27939,-519,0x7b4,1,1,1,-122,0,1973,1972,1972
3205,0,1,0,0,0,1,0,1,0,0x7b5,-1217,-146,0,493,27939,-519,0x7b5,1,1,1,18,0,1974,1973,1973
3206,0,1,0,0,0,1,1,1,1,0x7b6,-9089,35,0,370,6428,-892,0x7b5,0,1,0,18,0,1974,1974,1974
3207,0,1,0,0,0,1,0,1,0,0x7b6,-9089,35,0,370,6428,-892,0x7b6,1,1,1,-8,0,1975,1974,1974
3208,0,1,0,0,0,1,1,1,1,0x7b7,-2026,563,0,480,24743,-765,0x7b6,0,0,0,-8,0,1975,1975,1975
3209,0,1,0,0,0,1,1,0,0,0x7b8,-1065,366,0,495,28441,-463,0x7b7,1,0,0,-106,0,1976,1975,1975
3210,0,1,0,0,0,1,1,1,1,0x7b8,-1065,366,0,495,28441,-463,0x7b7,1,1,1,-106,0,1976,1975,1975
3211,0,1,0,0,0,1,1,1,1,0x7b9,74,763,0,513,33024,37,0x7b8,1,1,1,-42,0,1977,1976,1976
3212,0,1,0,0,0,1,0,1,0,0x7b9,74,763,0,513,33024,37,0x7b9,1,1,1,6,0,1978,1977,1977
3213,0,1,0,0,0,1,1,1,1,0x7ba,-1291,-308,0,492,27689,-546,0x7b9,0,1,0,6,0,1978,1978,1978
3214,0,1,0,0,0,1,1,1,1,0x7bb,-860,-549,0,499,29451,-387,0x7ba,1,1,1,41,0,1979,1978,1978
3215,0,1,0,0,0,1,1,1,1,0x7bc,-1817,496,0,484,25712,-713,0x7bb,1,1,1,51,0,1980,1979,1979
3216,0,1,0,0,0,1,1,0,0,0x7bd,-2142,940,0,479,24502,-801,0x7bc,1,0,0,-87,0,1981,1980,1980
3217,0,1,0,0,0,1,1,1,1,0x7bd,-2142,940,0,479,24502,-801,0x7bc,1,1,1,-87,0,1981,1980,1980
3218,0,1,0,0,0,1,1,1,1,0x7be,1489,501,0,535,38593,876,0x7bd,1,1,1,-184,0,1982,1981,1981
3219,0,1,0,0,0,1,1,1,1,0x7bf,-2558,107,0,472,22849,-892,0x7be,1,1,1,107,0,1983,1982,1982
3220,0,1,0,0,0,1,1,1,1,0x7c0,-390,-237,0,506,31233,-186,0x7bf,1,1,1,-24,0,1984,1983,1983
3221,0,1,0,0,0,1,1,1,1,0x7c1,-4757,356,0,438,15686,-1139,0x7c0,1,1,1,10,0,1985,1984,1984
3222,0,1,0,0,0,1,0,1,0,0x7c1,-4757,356,0,438,15686,-1139,0x7c1,1,1,1,-99,0,1986,1985,1985
3223,0,1,0,0,0,1,1,1,1,0x7c2,-6323,-209,0,413,11504,-1110,0x7c1,0,0,0,-99,0,1986,1986,1986
3224,0,1,0,0,0,1,1,1,1,0x7c3,-1294,808,0,492,27689,-547,0x7c2,1,1,1,56,0,1987,1986,1986
3225,0,1,0,0,0,1,1,1,1,0x7c4,-3368,-1267,0,459,19926,-1025,0x7c3,1,1,1,-108,0,1988,1987,1987
3226,0,1,0,0,0,1,1,1,1,0x7c5,-3061,-924,0,464,21025,-983,0x7c4,1,1,1,317,0,1989,1988,1988
3227,0,1,0,0,0,1,0,1,0,0x7c5,-3061,-924,0,464,21025,-983,0x7c5,1,1,1,221,0,1990,1989,1989
3228,0,1,0,0,0,1,1,1,1,0x7c6,-3106,528,0,463,20803,-986,0x7c5,0,1,0,221,0,1990,1990,1990
3229,0,1,0,0,0,1,1,1,1,0x7c7,-3562,-379,0,456,19282,-1049,0x7c6,1,1,1,-128,0,1991,1990,1990
3230,0,1,0,0,0,1,1,0,0,0x7c8,-2501,555,0,473,23082,-881,0x7c7,1,0,0,97,0,1992,1991,1991
3231,0,1,0,0,0,1,1,0,0,0x7c8,-2501,555,0,473,23082,-881,0x7c7,1,0,0,97,0,1992,1991,1991
3232,0,1,0,0,0,1,1,1,1,0x7c8,-2501,555,0,473,23082,-881,0x7c7,1,1,1,97,0,1992,1991,1991
3233,0,1,0,0,0,1,1,1,1,0x7c9,-969,-544,0,497,28945,-428,0x7c8,1,1,1,-120,0,1993,1992,1992
3234,0,1,0,0,0,1,1,1,1,0x7ca,-1305,504,0,492,27689,-552,0x7c9,1,1,1,56,0,1994,1993,1993
3235,0,1,0,0,0,1,1,1,1,0x7cb,-3602,-1539,0,456,19282,-1060,0x7ca,1,1,1,-68,0,1995,1994,1994
3236,0,1,0,0,0,1,1,1,1,0x7cc,-1815,-1027,0,484,25712,-713,0x7cb,1,1,1,398,0,1996,1995,1995
3237,0,1,0,0,0,1,0,0,0,0x7cc,-1815,-1027,0,484,25712,-713,0x7cc,1,0,0,178,0,1997,1996,1996
3238,0,1,0,0,0,1,1,1,1,0x7cd,-1627,862,0,487,26448,-657,0x7cc,1,1,1,178,0,1997,1996,1996
3239,0,1,0,0,0,1,0,1,0,0x7cd,-1627,862,0,487,26448,-657,0x7cd,1,1,1,-139,0,1998,1997,1997
3240,0,1,0,0,0,1,1,1,1,0x7ce,-2164,83,0,478,24263,-802,0x7cd,0,1,0,-139,0,1998,1998,1998
3241,0,1,0,0,0,1,1,1,1,0x7cf,-1734,-901,0,485,25957,-687,0x7ce,1,1,1,-17,0,1999,1998,1998
3242,0,1,0,0,0,1,0,1,0,0x7cf,-1734,-901,0,485,25957,-687,0x7cf,1,1,1,151,0,2000,1999,1999
3243,0,1,0,0,0,1,1,1,1,0x7d0,-13230,829,0,305,2483,-502,0x7cf,0,1,0,151,0,2000,2000,2000
3244,0,1,0,0,0,1,1,0,0,0x7d1,-1683,662,0,486,26202,-673,0x7d0,1,0,0,-102,0,2001,2000,2000
3245,0,1,0,0,0,1,1,1,1,0x7d1,-1683,662,0,486,26202,-673,0x7d0,1,1,1,-102,0,2001,2000,2000
3246,0,1,0,0,0,1,1,1,1,0x7d2,-3764,-1312,0,453,18650,-1072,0x7d1,1,1,1,-109,0,2002,2001,2001
3247,0,1,0,0,0,1,0,1,0,0x7d2,-3764,-1312,0,453,18650,-1072,0x7d2,1,1,1,343,0,2003,2002,2002
3248,0,1,0,0,0,1,1,1,1,0x7d3,-1473,-941,0,489,26943,-606,0x7d2,0,1,0,343,0,2003,2003,2003
3249,0,1,0,0,0,1,1,1,1,0x7d4,-318,-89,0,507,31489,-153,0x7d3,1,1,1,139,0,2004,2003,2003
3250,0,1,0,0,0,1,1,1,1,0x7d5,-333,-702,0,507,31489,-161,0x7d4,1,1,1,3,0,2005,2004,2004
3251,0,1,0,0,0,1,1,0,0,0x7d6,-1560,-1250,0,488,26695,-636,0x7d5,1,0,0,27,0,2006,2005,2005
3252,0,1,0,0,0,1,1,1,1,0x7d6,-1560,-1250,0,488,26695,-636,0x7d5,1,1,1,27,0,2006,2005,2005
3253,0,1,0,0,0,1,1,1,1,0x7d7,-1093,-847,0,495,28441,-475,0x7d6,1,1,1,194,0,2007,2006,2006
3254,0,1,0,0,0,1,1,0,0,0x7d8,-400,-1105,0,506,31233,-191,0x7d7,1,0,0,98,0,2008,2007,2007
3255,0,1,0,0,0,1,1,1,1,0x7d8,-400,-1105,0,506,31233,-191,0x7d7,1,1,1,98,0,2008,2007,2007
3256,0,1,0,0,0,1,0,1,0,0x7d8,-400,-1105,0,506,31233,-191,0x7d8,1,1,1,51,0,2009,2008,2008
3257,0,1,0,0,0,1,0,1,0,0x7d8,-400,-1105,0,506,31233,-191,0x7d8,0,1,0,51,0,2009,2009,2009
3258,0,1,0,0,0,1,1,1,1,0x7d9,-4001,-65,0,449,17827,-1089,0x7d8,0,0,0,51,0,2009,2009,2009
3259,0,1,0,0,0,1,1,1,1,0x7da,-897,1112,0,498,29198,-400,0x7d9,1,1,1,17,0,2010,2009,2009
3260,0,1,0,0,0,1,1,1,1,0x7db,-2191,-312,0,478,24263,-812,0x7da,1,1,1,-109,0,2011,2010,2010
3261,0,1,0,0,0,1,1,1,1,0x7dc,472,761,0,519,34558,248,0x7db,1,1,1,61,0,2012,2011,2011
3262,0,1,0,0,0,1,0,1,0,0x7dc,472,761,0,519,34558,248,0x7dc,1,1,1,46,0,2013,2012,2012
3263,0,1,0,0,0,1,1,1,1,0x7dd,-2632,-27,0,471,22617,-909,0x7dc,0,1,0,46,0,2013,2013,2013
3264,0,1,0,0,0,1,1,1,1,0x7de,-1600,389,0,487,26448,-646,0x7dd,1,1,1,5,0,2014,2013,2013
3265,0,1,0,0,0,1,1,0,0,0x7df,1496,1319,0,535,38593,880,0x7de,1,0,0,-62,0,2015,2014,2014
3266,0,1,0,0,0,1,1,1,1,0x7df,1496,1319,0,535,38593,880,0x7de,1,1,1,-62,0,2015,2014,2014
3267,0,1,0,0,0,1,0,1,0,0x7df,1496,1319,0,535,38593,880,0x7df,1,1,1,283,0,2016,2015,2015
3268,0,1,0,0,0,1,1,1,1,0x7e0,-1617,-255,0,487,26448,-653,0x7df,0,1,0,283,0,2016,2016,2016
3269,0,1,0,0,0,1,1,1,1,0x7e1,-1573,-233,0,487,26448,-635,0x7e0,1,1,1,40,0,2017,2016,2016
3270,0,1,0,0,0,1,1,1,1,0x7e2,-2537,-362,0,472,22849,-885,0x7e1,1,1,1,36,0,2018,2017,2017
3271,0,1,0,0,0,1,1,1,1,0x7e3,-2984,-255,0,465,21249,-968,0x7e2,1,1,1,78,0,2019,2018,2018
3272,0,1,0,0,0,1,0,0,0,0x7e3,-2984,-255,0,465,21249,-968,0x7e3,1,0,0,60,0,2020,2019,2019
3273,0,1,0,0,0,1,0,1,0,0x7e3,-2984,-255,0,465,21249,-968,0x7e3,1,1,1,60,0,2020,2019,2019
3274,0,1,0,0,0,1,1,1,1,0x7e4,-2235,-505,0,477,24025,-820,0x7e3,0,1,0,60,0,2020,2020,2020
3275,0,1,0,0,0,1,1,1,1,0x7e5,32,-929,0,513,33024,16,0x7e4,1,1,1,101,0,2021,2020,2020
3276,0,1,0,0,0,1,1,1,1,0x7e6,-1015,-834,0,496,28693,-445,0x7e5,1,1,1,-4,0,2022,2021,2021
3277,0,1,0,0,0,1,0,0,0,0x7e6,-1015,-834,0,496,28693,-445,0x7e6,1,0,0,90,0,2023,2022,2022
3278,0,1,0,0,0,1,1,1,1,0x7e7,-1543,33,0,488,26695,-629,0x7e6,1,1,1,90,0,2023,2022,2022
3279,0,1,0,0,0,1,1,0,0,0x7e8,-2162,129,0,478,24263,-801,0x7e7,1,0,0,-6,0,2024,2023,2023
3280,0,1,0,0,0,1,1,1,1,0x7e8,-2162,129,0,478,24263,-801,0x7e7,1,1,1,-6,0,2024,2023,2023
3281,0,1,0,0,0,1,1,1,1,0x7e9,-1314,757,0,491,27440,-551,0x7e8,1,1,1,-26,0,2025,2024,2024
3282,0,1,0,0,0,1,0,1,0,0x7e9,-1314,757,0,491,27440,-551,0x7e9,1,1,1,-102,0,2026,2025,2025
3283,0,1,0,0,0,1,1,1,1,0x7ea,-2851,-678,0,467,21700,-945,0x7e9,0,1,0,-102,0,2026,2026,2026
3284,0,1,0,0,0,1,1,1,1,0x7eb,-2116,491,0,479,24502,-792,0x7ea,1,1,1,156,0,2027,2026,2026
3285,0,1,0,0,0,1,1,1,1,0x7ec,-1313,13,0,491,27440,-550,0x7eb,1,1,1,-95,0,2028,2027,2027
3286,0,1,0,0,0,1,1,0,0,0x7ed,-638,110,0,502,30213,-295,0x7ec,1,0,0,-2,0,2029,2028,2028
3287,0,1,0,0,0,1,1,1,1,0x7ed,-638,110,0,502,30213,-295,0x7ec,1,1,1,-2,0,2029,2028,2028
3288,0,1,0,0,0,1,1,1,1,0x7ee,-701,2235,0,501,29959,-321,0x7ed,1,1,1,-8,0,2030,2029,2029
3289,0,1,0,0,0,1,1,1,1,0x7ef,-2221,397,0,477,24025,-815,0x7ee,1,1,1,-176,0,2031,2030,2030
3290,0,1,0,0,0,1,0,1,0,0x7ef,-2221,397,0,477,24025,-815,0x7ef,1,1,1,-79,0,2032,2031,2031
3291,0,1,0,0,0,1,1,1,1,0x7f0,427,-2181,0,519,34558,225,0x7ef,0,1,0,-79,0,2032,2032,2032
3292,0,1,0,0,0,1,0,1,0,0x7f0,427,-2181,0,519,34558,225,0x7f0,1,1,1,-120,0,2033,2032,2032
3293,0,1,0,0,0,1,1,1,1,0x7f1,-2232,157,0,477,24025,-819,0x7f0,0,0,0,-120,0,2033,2033,2033
3294,0,1,0,0,0,1,1,1,1,0x7f2,-1760,808,0,485,25957,-698,0x7f1,1,1,1,-32,0,2034,2033,2033
3295,0,1,0,0,0,1,1,1,1,0x7f3,-7132,343,0,401,9832,-1070,0x7f2,1,1,1,-138,0,2035,2034,2034
3296,0,1,0,0,0,1,1,1,1,0x7f4,-2219,-742,0,477,24025,-814,0x7f3,1,1,1,-90,0,2036,2035,2035
3297,0,1,0,0,0,1,0,1,0,0x7f4,-2219,-742,0,477,24025,-814,0x7f4,1,1,1,147,0,2037,2036,2036
3298,0,1,0,0,0,1,1,1,1,0x7f5,-1965,-170,0,481,24984,-750,0x7f4,0,1,0,147,0,2037,2037,2037
3299,0,1,0,0,0,1,1,1,1,0x7f6,-3371,832,0,459,19926,-1025,0x7f5,1,1,1,31,0,2038,2037,2037
3300,0,1,0,0,0,1,1,0,0,0x7f7,1679,423,0,538,39334,1007,0x7f6,1,0,0,-209,0,2039,2038,2038
3301,0,1,0,0,0,1,1,1,1,0x7f7,1679,423,0,538,39334,1007,0x7f6,1,1,1,-209,0,2039,2038,2038
3302,0,1,0,0,0,1,0,1,0,0x7f7,1679,423,0,538,39334,1007,0x7f7,1,1,1,103,0,2040,2039,2039
3303,0,1,0,0,0,1,1,1,1,0x7f8,-148,1349,0,510,32256,-73,0x7f7,0,1,0,103,0,2040,2040,2040
3304,0,1,0,0,0,1,1,1,1,0x7f9,-912,-1178,0,498,29198,-407,0x7f8,1,1,1,-25,0,2041,2040,2040
3305,0,1,0,0,0,1,1,1,1,0x7fa,-1727,-522,0,485,25957,-685,0x7f9,1,1,1,117,0,2042,2041,2041
3306,0,1,0,0,0,1,1,1,1,0x7fb,-2167,-113,0,478,24263,-803,0x7fa,1,1,1,87,0,2043,2042,2042
3307,0,1,0,0,0,1,0,0,0,0x7fb,-2167,-113,0,478,24263,-803,0x7fb,1,0,0,22,0,2044,2043,2043
3308,0,1,0,0,0,1,1,1,1,0x7fc,-998,-1174,0,496,28693,-437,0x7fb,1,1,1,22,0,2044,2043,2043
3309,0,1,0,0,0,1,1,1,1,0x7fd,-1205,-1018,0,493,27939,-514,0x7fc,1,1,1,125,0,2045,2044,2044
3310,0,1,0,0,0,1,1,1,1,0x7fe,-1481,-9,0,489,26943,-609,0x7fd,1,1,1,127,0,2046,2045,2045
3311,0,1,0,0,0,1,1,1,1,0x7ff,-2875,1164,0,467,21700,-952,0x7fe,1,1,1,1,0,2047,2046,2046
3312,0,1,0,0,0,1,0,1,0,0x7ff,-2875,1164,0,467,21700,-952,0x7ff,1,1,1,-271,0,2048,2047,2047
3313,0,1,0,0,0,1,1,1,1,0x800,360,-383,0,518,34303,188,0x7ff,0,1,0,-271,0,2048,2048,2048
3314,0,1,0,0,0,1,1,0,0,0x801,-2646,615,0,471,22617,-914,0x800,1,0,0,-18,0,2049,2048,2048
3315,0,1,0,0,0,1,1,1,1,0x801,-2646,615,0,471,22617,-914,0x800,1,1,1,-18,0,2049,2048,2048
